"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2022","571.28","571.28","571.28","571.28","","-1.18%"
"01/07/2022","578.13","578.13","578.13","578.13","","-0.06%"
"01/06/2022","578.50","578.50","578.50","578.50","","0.53%"
"01/05/2022","575.46","575.46","575.46","575.46","","-0.44%"
"01/04/2022","577.99","577.99","577.99","577.99","","2.24%"
"12/31/2021","565.30","565.30","565.30","565.30","","0.80%"
"12/30/2021","560.80","560.80","560.80","560.80","","0.22%"
"12/29/2021","559.56","559.56","559.56","559.56","","-0.81%"
"12/28/2021","564.13","564.13","564.13","564.13","","-0.22%"
"12/27/2021","565.35","565.35","565.35","565.35","","1.26%"
"12/24/2021","558.32","558.32","558.32","558.32","","1.37%"
"12/23/2021","550.80","550.80","550.80","550.80","","-1.91%"
"12/22/2021","561.55","561.55","561.55","561.55","","0.00%"
"12/21/2021","561.56","561.56","561.56","561.56","","0.54%"
"12/20/2021","558.54","558.54","558.54","558.54","","-0.22%"
"12/17/2021","559.78","559.78","559.78","559.78","","0.71%"
"12/16/2021","555.82","555.82","555.82","555.82","","-0.19%"
"12/15/2021","556.87","556.87","556.87","556.87","","-0.03%"
"12/14/2021","557.03","557.03","557.03","557.03","","0.07%"
"12/13/2021","556.65","556.65","556.65","556.65","","0.77%"
"12/10/2021","552.39","552.39","552.39","552.39","","-1.04%"
"12/09/2021","558.17","558.17","558.17","558.17","","1.14%"
"12/08/2021","551.86","551.86","551.86","551.86","","0.43%"
"12/07/2021","549.49","549.49","549.49","549.49","","2.41%"
"12/06/2021","536.58","536.58","536.58","536.58","","-2.59%"
"12/03/2021","550.86","550.86","550.86","550.86","","-2.88%"
"12/02/2021","567.22","567.22","567.22","567.22","","-0.11%"
"12/01/2021","567.84","567.84","567.84","567.84","","0.06%"
"11/30/2021","567.52","567.52","567.52","567.52","","-0.10%"
"11/29/2021","568.11","568.11","568.11","568.11","","-0.08%"
"11/26/2021","568.56","568.56","568.56","568.56","","-0.04%"
"11/25/2021","568.78","568.78","568.78","568.78","","1.23%"
"11/24/2021","561.85","561.85","561.85","561.85","","0.61%"
"11/23/2021","558.42","558.42","558.42","558.42","","1.87%"
"11/22/2021","548.17","548.17","548.17","548.17","","-0.32%"
"11/19/2021","549.91","549.91","549.91","549.91","","-1.59%"
"11/18/2021","558.81","558.81","558.81","558.81","","-0.51%"
"11/17/2021","561.66","561.66","561.66","561.66","","0.46%"
"11/16/2021","559.09","559.09","559.09","559.09","","-1.19%"
"11/15/2021","565.82","565.82","565.82","565.82","","0.49%"
"11/12/2021","563.08","563.08","563.08","563.08","","0.70%"
"11/11/2021","559.17","559.17","559.17","559.17","","-0.42%"
"11/10/2021","561.51","561.51","561.51","561.51","","-0.02%"
"11/09/2021","561.64","561.64","561.64","561.64","","-0.56%"
"11/08/2021","564.78","564.78","564.78","564.78","","1.00%"
"11/05/2021","559.17","559.17","559.17","559.17","","0.34%"
"11/04/2021","557.26","557.26","557.26","557.26","","0.81%"
"11/03/2021","552.80","552.80","552.80","552.80","","-1.03%"
"11/02/2021","558.55","558.55","558.55","558.55","","0.36%"
"11/01/2021","556.52","556.52","556.52","556.52","","-1.05%"
"10/29/2021","562.41","562.41","562.41","562.41","","0.77%"
"10/28/2021","558.10","558.10","558.10","558.10","","0.86%"
"10/27/2021","553.32","553.32","553.32","553.32","","2.59%"
"10/26/2021","539.34","539.34","539.34","539.34","","0.35%"
"10/25/2021","537.45","537.45","537.45","537.45","","-0.48%"
"10/22/2021","540.04","540.04","540.04","540.04","","0.30%"
"10/21/2021","538.44","538.44","538.44","538.44","","-0.77%"
"10/20/2021","542.60","542.60","542.60","542.60","","-0.09%"
"10/19/2021","543.08","543.08","543.08","543.08","","-0.23%"
"10/18/2021","544.31","544.31","544.31","544.31","","0.47%"
"10/15/2021","541.77","541.77","541.77","541.77","","-0.10%"
"10/14/2021","542.30","542.30","542.30","542.30","","-0.19%"
"10/13/2021","543.35","543.35","543.35","543.35","","-0.52%"
"10/12/2021","546.20","546.20","546.20","546.20","","-0.05%"
"10/11/2021","546.46","546.46","546.46","546.46","","1.67%"
"10/08/2021","537.46","537.46","537.46","537.46","","0.55%"
"10/07/2021","534.50","534.50","534.50","534.50","","-0.17%"
"10/06/2021","535.40","535.40","535.40","535.40","","0.61%"
"10/05/2021","532.14","532.14","532.14","532.14","","0.89%"
"10/04/2021","527.43","527.43","527.43","527.43","","1.02%"
"10/01/2021","522.13","522.13","522.13","522.13","","-0.67%"
"09/30/2021","525.67","525.67","525.67","525.67","","0.32%"
"09/29/2021","523.97","523.97","523.97","523.97","","0.37%"
"09/28/2021","522.06","522.06","522.06","522.06","","1.31%"
"09/27/2021","515.32","515.32","515.32","515.32","","-1.74%"
"09/24/2021","524.45","524.45","524.45","524.45","","-0.36%"
"09/23/2021","526.32","526.32","526.32","526.32","","0.22%"
"09/22/2021","525.17","525.17","525.17","525.17","","0.83%"
"09/21/2021","520.84","520.84","520.84","520.84","","-0.89%"
"09/20/2021","525.51","525.51","525.51","525.51","","-0.31%"
"09/17/2021","527.12","527.12","527.12","527.12","","-0.39%"
"09/16/2021","529.20","529.20","529.20","529.20","","-0.17%"
"09/15/2021","530.10","530.10","530.10","530.10","","1.41%"
"09/14/2021","522.72","522.72","522.72","522.72","","0.04%"
"09/13/2021","522.51","522.51","522.51","522.51","","-0.55%"
"09/10/2021","525.38","525.38","525.38","525.38","","0.01%"
"09/09/2021","525.35","525.35","525.35","525.35","","0.36%"
"09/08/2021","523.49","523.49","523.49","523.49","","-0.34%"
"09/07/2021","525.25","525.25","525.25","525.25","","-0.73%"
"09/06/2021","529.13","529.13","529.13","529.13","","1.01%"
"09/01/2021","523.83","523.83","523.83","523.83","","0.10%"
"08/31/2021","523.30","523.30","523.30","523.30","","0.49%"
"08/30/2021","520.76","520.76","520.76","520.76","","0.56%"
"08/27/2021","517.87","517.87","517.87","517.87","","0.86%"
"08/26/2021","513.43","513.43","513.43","513.43","","-0.85%"
"08/25/2021","517.82","517.82","517.82","517.82","","1.13%"
"08/24/2021","512.02","512.02","512.02","512.02","","0.11%"
"08/23/2021","511.47","511.47","511.47","511.47","","-2.00%"
"08/20/2021","521.89","521.89","521.89","521.89","","-2.96%"
"08/19/2021","537.82","537.82","537.82","537.82","","1.74%"
"08/18/2021","528.60","528.60","528.60","528.60","","-0.15%"
"08/17/2021","529.40","529.40","529.40","529.40","","-0.63%"
"08/16/2021","532.78","532.78","532.78","532.78","","0.04%"
"08/13/2021","532.55","532.55","532.55","532.55","","0.33%"
"08/12/2021","530.80","530.80","530.80","530.80","","-0.50%"
"08/11/2021","533.45","533.45","533.45","533.45","","-0.28%"
"08/10/2021","534.97","534.97","534.97","534.97","","-0.04%"
"08/09/2021","535.17","535.17","535.17","535.17","","1.88%"
"08/06/2021","525.28","525.28","525.28","525.28","","0.04%"
"08/05/2021","525.08","525.08","525.08","525.08","","0.64%"
"08/04/2021","521.73","521.73","521.73","521.73","","-0.07%"
"08/03/2021","522.11","522.11","522.11","522.11","","1.97%"
"08/02/2021","512.03","512.03","512.03","512.03","","0.29%"
"07/30/2021","510.57","510.57","510.57","510.57","","1.12%"
"07/29/2021","504.89","504.89","504.89","504.89","","1.01%"
"07/28/2021","499.82","499.82","499.82","499.82","","-0.16%"
"07/27/2021","500.61","500.61","500.61","500.61","","0.47%"
