"Date","Price","Open","High","Low","Vol.","Change %"
"04/13/2022","472.62","464.36","472.73","457.39","56.25K","1.79%"
"04/12/2022","464.32","477.41","483.99","464.04","62.60K","-2.74%"
"04/08/2022","477.41","488.61","491.16","477.38","55.88K","-2.28%"
"04/07/2022","488.53","495.25","497.63","488.53","56.56K","-1.58%"
"04/06/2022","496.38","508.47","508.47","495.19","76.09K","-2.39%"
"04/05/2022","508.51","512.83","514.46","508.51","58.24K","-0.79%"
"04/04/2022","512.58","507.50","515.75","507.45","55.17K","1.00%"
"04/01/2022","507.50","500.80","507.50","495.56","76.18K","1.32%"
"03/31/2022","500.88","501.79","505.34","499.26","84.09K","-0.22%"
"03/30/2022","502.00","513.54","514.18","501.55","74.54K","-2.29%"
"03/29/2022","513.74","505.64","517.33","504.30","99.86K","1.55%"
"03/28/2022","505.89","514.23","514.95","497.65","92.21K","-1.62%"
"03/25/2022","514.23","512.00","516.64","508.84","71.12K","0.25%"
"03/24/2022","512.96","516.10","516.64","511.09","73.32K","-0.60%"
"03/23/2022","516.04","515.07","521.39","514.42","76.58K","0.20%"
"03/22/2022","515.01","511.75","520.88","511.75","79.25K","0.68%"
"03/21/2022","511.51","503.20","511.53","502.96","60.90K","1.72%"
"03/18/2022","502.84","496.79","506.81","496.15","62.58K","1.34%"
"03/17/2022","496.19","496.68","502.75","495.97","62.10K","-0.10%"
"03/16/2022","496.68","493.54","500.01","493.51","47.02K","0.64%"
"03/15/2022","493.54","485.07","493.69","483.99","55.66K","1.73%"
"03/14/2022","485.13","490.63","494.16","481.57","77.11K","-1.12%"
"03/11/2022","490.63","497.65","498.43","488.64","91.14K","-1.42%"
"03/10/2022","497.70","494.22","501.12","491.87","62.96K","0.66%"
"03/09/2022","494.46","493.25","499.50","487.00","80.02K","-0.39%"
"03/08/2022","496.42","505.26","505.26","495.98","85.49K","-1.75%"
"03/07/2022","505.26","505.43","507.45","501.37","82.92K","0.40%"
"03/04/2022","503.27","502.44","505.72","501.59","81.42K","0.17%"
"03/03/2022","502.44","494.43","502.44","494.13","71.21K","1.71%"
"03/02/2022","494.00","495.64","499.31","490.69","69.06K","-0.26%"
