"Date","Price","Open","High","Low","Vol.","Change %"
"04/07/2022","556.61","556.61","556.61","556.61","","-1.54%"
"04/06/2022","565.34","565.34","565.34","565.34","","-0.28%"
"04/05/2022","566.90","566.90","566.90","566.90","","-0.21%"
"04/04/2022","568.11","568.11","568.11","568.11","","0.92%"
"04/01/2022","562.93","562.93","562.93","562.93","","1.62%"
"03/31/2022","553.95","553.95","553.95","553.95","","0.04%"
"03/30/2022","553.75","553.75","553.75","553.75","","-0.98%"
"03/29/2022","559.23","559.23","559.23","559.23","","0.87%"
"03/28/2022","554.42","554.42","554.42","554.42","","-1.41%"
"03/25/2022","562.33","562.33","562.33","562.33","","-0.03%"
"03/24/2022","562.51","562.51","562.51","562.51","","-0.57%"
"03/23/2022","565.76","565.76","565.76","565.76","","-0.28%"
"03/22/2022","567.33","567.33","567.33","567.33","","0.92%"
"03/21/2022","562.14","562.14","562.14","562.14","","2.76%"
"03/18/2022","547.05","547.05","547.05","547.05","","0.60%"
"03/17/2022","543.77","543.77","543.77","543.77","","-0.30%"
"03/16/2022","545.43","545.43","545.43","545.43","","0.29%"
"03/15/2022","543.87","543.87","543.87","543.87","","0.50%"
"03/14/2022","541.17","541.17","541.17","541.17","","-1.73%"
"03/11/2022","550.69","550.69","550.69","550.69","","-1.44%"
"03/10/2022","558.74","558.74","558.74","558.74","","0.11%"
"03/09/2022","558.15","558.15","558.15","558.15","","-0.05%"
"03/08/2022","558.42","558.42","558.42","558.42","","-1.77%"
"03/07/2022","568.50","568.50","568.50","568.50","","-0.59%"
"03/04/2022","571.90","571.90","571.90","571.90","","0.18%"
"03/03/2022","570.89","570.89","570.89","570.89","","1.74%"
"03/02/2022","561.12","561.12","561.12","561.12","","-0.26%"
"03/01/2022","562.60","562.60","562.60","562.60","","0.78%"
"02/28/2022","558.24","558.24","558.24","558.24","","-0.70%"
"02/25/2022","562.16","562.16","562.16","562.16","","-0.09%"
"02/24/2022","562.68","562.68","562.68","562.68","","-1.23%"
"02/23/2022","569.66","569.66","569.66","569.66","","0.65%"
"02/22/2022","565.96","565.96","565.96","565.96","","-1.20%"
"02/21/2022","572.83","572.83","572.83","572.83","","0.24%"
"02/18/2022","571.48","571.48","571.48","571.48","","0.03%"
"02/17/2022","571.32","571.32","571.32","571.32","","1.17%"
"02/16/2022","564.74","564.74","564.74","564.74","","0.11%"
"02/15/2022","564.10","564.10","564.10","564.10","","1.88%"
"02/14/2022","553.67","553.67","553.67","553.67","","-1.32%"
"02/11/2022","561.05","561.05","561.05","561.05","","-0.72%"
"02/10/2022","565.10","565.10","565.10","565.10","","-0.36%"
"02/09/2022","567.17","567.17","567.17","567.17","","0.91%"
"02/08/2022","562.06","562.06","562.06","562.06","","-0.36%"
"02/07/2022","564.10","564.10","564.10","564.10","","0.94%"
"01/28/2022","558.82","558.82","558.82","558.82","","0.29%"
"01/27/2022","557.22","557.22","557.22","557.22","","-0.70%"
"01/26/2022","561.17","561.17","561.17","561.17","","-0.23%"
"01/25/2022","562.46","562.46","562.46","562.46","","3.50%"
"01/24/2022","543.45","543.45","543.45","543.45","","-3.74%"
"01/21/2022","564.58","564.58","564.58","564.58","","-0.03%"
"01/20/2022","564.77","564.77","564.77","564.77","","1.12%"
"01/19/2022","558.51","558.51","558.51","558.51","","0.91%"
"01/18/2022","553.50","553.50","553.50","553.50","","-1.32%"
"01/17/2022","560.89","560.89","560.89","560.89","","-3.62%"
"01/14/2022","581.94","581.94","581.94","581.94","","0.10%"
"01/13/2022","581.37","581.37","581.37","581.37","","-1.58%"
"01/12/2022","590.71","590.71","590.71","590.71","","0.51%"
"01/11/2022","587.72","587.72","587.72","587.72","","-1.32%"
"01/10/2022","595.58","595.58","595.58","595.58","","-1.32%"
"01/07/2022","603.55","603.55","603.55","603.55","","-0.32%"
"01/06/2022","605.49","605.49","605.49","605.49","","0.59%"
"01/05/2022","601.96","601.96","601.96","601.96","","-0.55%"
"01/04/2022","605.27","605.27","605.27","605.27","","2.09%"
"12/31/2021","592.89","592.89","592.89","592.89","","0.82%"
"12/30/2021","588.04","588.04","588.04","588.04","","0.09%"
"12/29/2021","587.52","587.52","587.52","587.52","","-0.88%"
"12/28/2021","592.76","592.76","592.76","592.76","","0.05%"
"12/27/2021","592.48","592.48","592.48","592.48","","0.86%"
"12/24/2021","587.43","587.43","587.43","587.43","","1.01%"
"12/23/2021","581.54","581.54","581.54","581.54","","-1.91%"
"12/22/2021","592.89","592.89","592.89","592.89","","0.10%"
"12/21/2021","592.30","592.30","592.30","592.30","","0.50%"
"12/20/2021","589.38","589.38","589.38","589.38","","-0.27%"
"12/17/2021","590.95","590.95","590.95","590.95","","0.25%"
"12/16/2021","589.47","589.47","589.47","589.47","","-0.15%"
"12/15/2021","590.33","590.33","590.33","590.33","","0.14%"
"12/14/2021","589.50","589.50","589.50","589.50","","0.16%"
"12/13/2021","588.54","588.54","588.54","588.54","","0.68%"
"12/10/2021","584.54","584.54","584.54","584.54","","-1.01%"
"12/09/2021","590.53","590.53","590.53","590.53","","1.30%"
"12/08/2021","582.96","582.96","582.96","582.96","","-0.27%"
"12/07/2021","584.51","584.51","584.51","584.51","","2.45%"
"12/06/2021","570.52","570.52","570.52","570.52","","-1.40%"
"12/03/2021","578.61","578.61","578.61","578.61","","-2.52%"
"12/02/2021","593.58","593.58","593.58","593.58","","-0.04%"
"12/01/2021","593.83","593.83","593.83","593.83","","0.10%"
"11/30/2021","593.23","593.23","593.23","593.23","","-0.04%"
"11/29/2021","593.45","593.45","593.45","593.45","","-0.02%"
"11/26/2021","593.54","593.54","593.54","593.54","","-0.04%"
"11/25/2021","593.77","593.77","593.77","593.77","","1.15%"
"11/24/2021","587.04","587.04","587.04","587.04","","0.69%"
"11/23/2021","583.02","583.02","583.02","583.02","","1.89%"
"11/22/2021","572.20","572.20","572.20","572.20","","-0.25%"
"11/19/2021","573.61","573.61","573.61","573.61","","-1.61%"
"11/18/2021","582.97","582.97","582.97","582.97","","-0.48%"
"11/17/2021","585.76","585.76","585.76","585.76","","0.47%"
"11/16/2021","583.03","583.03","583.03","583.03","","-1.20%"
"11/15/2021","590.10","590.10","590.10","590.10","","0.52%"
"11/12/2021","587.03","587.03","587.03","587.03","","0.68%"
"11/11/2021","583.09","583.09","583.09","583.09","","-0.48%"
"11/10/2021","585.91","585.91","585.91","585.91","","-0.02%"
"11/09/2021","586.00","586.00","586.00","586.00","","-0.55%"
"11/08/2021","589.27","589.27","589.27","589.27","","0.91%"
"11/05/2021","583.98","583.98","583.98","583.98","","0.34%"
"11/04/2021","581.99","581.99","581.99","581.99","","0.51%"
"11/03/2021","579.04","579.04","579.04","579.04","","-1.03%"
"11/02/2021","585.09","585.09","585.09","585.09","","0.36%"
"11/01/2021","583.02","583.02","583.02","583.02","","-1.05%"
"10/29/2021","589.19","589.19","589.19","589.19","","0.77%"
"10/28/2021","584.67","584.67","584.67","584.67","","0.84%"
"10/27/2021","579.79","579.79","579.79","579.79","","2.58%"
"10/26/2021","565.19","565.19","565.19","565.19","","0.41%"
"10/25/2021","562.91","562.91","562.91","562.91","","-0.52%"
"10/22/2021","565.85","565.85","565.85","565.85","","0.32%"
"10/21/2021","564.07","564.07","564.07","564.07","","-0.79%"
"10/20/2021","568.55","568.55","568.55","568.55","","-0.09%"
"10/19/2021","569.06","569.06","569.06","569.06","","-0.24%"
"10/18/2021","570.43","570.43","570.43","570.43","","0.47%"
"10/15/2021","567.76","567.76","567.76","567.76","","-0.10%"
"10/14/2021","568.30","568.30","568.30","568.30","","-0.19%"
"10/13/2021","569.39","569.39","569.39","569.39","","-0.52%"
"10/12/2021","572.38","572.38","572.38","572.38","","-0.04%"
"10/11/2021","572.60","572.60","572.60","572.60","","1.67%"
"10/08/2021","563.22","563.22","563.22","563.22","","0.54%"
"10/07/2021","560.17","560.17","560.17","560.17","","-0.18%"
"10/06/2021","561.18","561.18","561.18","561.18","","0.64%"
"10/05/2021","557.60","557.60","557.60","557.60","","0.88%"
"10/04/2021","552.71","552.71","552.71","552.71","","1.01%"
"10/01/2021","547.16","547.16","547.16","547.16","","-0.64%"
"09/30/2021","550.70","550.70","550.70","550.70","","0.30%"
"09/29/2021","549.06","549.06","549.06","549.06","","0.33%"
"09/28/2021","547.27","547.27","547.27","547.27","","1.32%"
"09/27/2021","540.16","540.16","540.16","540.16","","-1.74%"
"09/24/2021","549.73","549.73","549.73","549.73","","-0.36%"
"09/23/2021","551.74","551.74","551.74","551.74","","0.25%"
"09/22/2021","550.37","550.37","550.37","550.37","","0.83%"
"09/21/2021","545.83","545.83","545.83","545.83","","-0.95%"
"09/20/2021","551.08","551.08","551.08","551.08","","-0.31%"
"09/17/2021","552.78","552.78","552.78","552.78","","-0.33%"
"09/16/2021","554.59","554.59","554.59","554.59","","-0.18%"
"09/15/2021","555.60","555.60","555.60","555.60","","1.18%"
"09/14/2021","549.12","549.12","549.12","549.12","","0.05%"
"09/13/2021","548.87","548.87","548.87","548.87","","-0.54%"
"09/10/2021","551.84","551.84","551.84","551.84","","-0.03%"
"09/09/2021","552.00","552.00","552.00","552.00","","0.39%"
"09/08/2021","549.85","549.85","549.85","549.85","","-0.34%"
"09/07/2021","551.72","551.72","551.72","551.72","","-0.90%"
"09/06/2021","556.75","556.75","556.75","556.75","","1.01%"
"09/01/2021","551.16","551.16","551.16","551.16","","0.03%"
"08/31/2021","550.98","550.98","550.98","550.98","","0.47%"
"08/30/2021","548.41","548.41","548.41","548.41","","0.52%"
"08/27/2021","545.59","545.59","545.59","545.59","","0.88%"
"08/26/2021","540.82","540.82","540.82","540.82","","-0.87%"
"08/25/2021","545.57","545.57","545.57","545.57","","1.00%"
"08/24/2021","540.16","540.16","540.16","540.16","","0.11%"
"08/23/2021","539.56","539.56","539.56","539.56","","-2.00%"
"08/20/2021","550.58","550.58","550.58","550.58","","-2.93%"
"08/19/2021","567.18","567.18","567.18","567.18","","1.78%"
"08/18/2021","557.24","557.24","557.24","557.24","","-0.26%"
"08/17/2021","558.70","558.70","558.70","558.70","","-0.67%"
"08/16/2021","562.48","562.48","562.48","562.48","","0.12%"
"08/13/2021","561.82","561.82","561.82","561.82","","0.40%"
"08/12/2021","559.60","559.60","559.60","559.60","","-0.48%"
"08/11/2021","562.28","562.28","562.28","562.28","","-0.66%"
"08/10/2021","566.03","566.03","566.03","566.03","","-0.21%"
"08/09/2021","567.21","567.21","567.21","567.21","","1.88%"
"08/06/2021","556.75","556.75","556.75","556.75","","-0.02%"
"08/05/2021","556.85","556.85","556.85","556.85","","0.62%"
"08/04/2021","553.42","553.42","553.42","553.42","","0.04%"
"08/03/2021","553.22","553.22","553.22","553.22","","1.84%"
"08/02/2021","543.25","543.25","543.25","543.25","","0.29%"
"07/30/2021","541.70","541.70","541.70","541.70","","1.06%"
"07/29/2021","536.02","536.02","536.02","536.02","","0.87%"
"07/28/2021","531.42","531.42","531.42","531.42","","-0.19%"
"07/27/2021","532.41","532.41","532.41","532.41","","0.41%"
"07/26/2021","530.25","530.25","530.25","530.25","","0.94%"
"07/23/2021","525.29","525.29","525.29","525.29","","-2.17%"
"07/22/2021","536.94","536.94","536.94","536.94","","1.67%"
"07/21/2021","528.12","528.12","528.12","528.12","","-0.12%"
"07/20/2021","528.76","528.76","528.76","528.76","","2.44%"
"07/19/2021","516.18","516.18","516.18","516.18","","-3.40%"
"07/16/2021","534.36","534.36","534.36","534.36","","0.85%"
"07/15/2021","529.87","529.87","529.87","529.87","","0.84%"
"07/14/2021","525.44","525.44","525.44","525.44","","-0.35%"
"07/13/2021","527.26","527.26","527.26","527.26","","-0.16%"
"07/12/2021","528.08","528.08","528.08","528.08","","-2.61%"
"07/09/2021","542.25","542.25","542.25","542.25","","-2.99%"
"07/08/2021","558.94","558.94","558.94","558.94","","-1.76%"
"07/07/2021","568.97","568.97","568.97","568.97","","3.35%"
"07/06/2021","550.54","550.54","550.54","550.54","","-3.55%"
"07/05/2021","570.82","570.82","570.82","570.82","","-1.68%"
"07/02/2021","580.57","580.57","580.57","580.57","","-0.29%"
"07/01/2021","582.28","582.28","582.28","582.28","","0.71%"
"06/30/2021","578.19","578.19","578.19","578.19","","0.03%"
"06/29/2021","578.04","578.04","578.04","578.04","","0.85%"
"06/28/2021","573.18","573.18","573.18","573.18","","1.29%"
"06/25/2021","565.87","565.87","565.87","565.87","","0.96%"
"06/24/2021","560.50","560.50","560.50","560.50","","0.09%"
